,loss,mse,s_mape,precision,recall,gan_loss,prop,val_loss,val_mse,val_s_mape,val_precision,val_recall,val_gan_loss,val_prop
31,0.00707640126347542,0.00756904855370522,0.715679049491882,0.539701759815216,0.94369649887085,0.498329252004623,0.439223915338516,0.00651025911793113,0.0077406233176589,0.684832453727722,0.561885058879852,0.93889319896698,0.498345702886581,0.566547751426697
32,0.00705710938200355,0.00753078609704971,0.710753321647644,0.541236639022827,0.943434953689575,0.498325645923615,0.438381671905518,0.00640230998396874,0.00753301382064819,0.598114132881165,0.589459896087647,0.925336003303528,0.498356431722641,0.559914827346802
33,0.00703884894028306,0.00749796535819769,0.706912696361542,0.543033719062805,0.943434834480286,0.498320430517197,0.439258068799973,0.00648213969543576,0.00772786699235439,0.700866401195526,0.549360394477844,0.936617255210876,0.498222589492798,0.567919075489044
34,0.00701902806758881,0.00745544768869877,0.700824081897736,0.546104311943054,0.942715525627136,0.498310774564743,0.437223702669144,0.00644224602729082,0.00762144010514021,0.665217638015747,0.572026550769806,0.929264307022095,0.498266994953156,0.564066112041473
35,0.00699897343292832,0.00741622317582369,0.695187926292419,0.546865344047546,0.941748321056366,0.498305827379227,0.43685719370842,0.00653775269165635,0.0077690645121038,0.860129714012146,0.50807249546051,0.946869730949402,0.498110204935074,0.568609416484833
36,0.00698390975594521,0.00738855451345444,0.691397786140442,0.548949718475342,0.941193819046021,0.498296082019806,0.437872916460037,0.00655229948461056,0.00783221703022718,0.531764447689056,0.606195151805878,0.910648047924042,0.498392343521118,0.567143142223358
37,0.00696157244965434,0.00734162237495184,0.686728060245514,0.55105185508728,0.940572321414948,0.49829027056694,0.435251086950302,0.0063851005397737,0.0075309919193387,0.534107804298401,0.615932703018189,0.905512094497681,0.498275190591812,0.560600996017456
38,0.00694869784638286,0.00731481844559312,0.682217180728912,0.554317831993103,0.93983381986618,0.49828377366066,0.434696882963181,0.00646984251216054,0.00768029037863016,0.600756764411926,0.596633315086365,0.91289234161377,0.498242855072022,0.565115928649902
39,0.00694271503016353,0.00730371102690697,0.679903149604797,0.553703546524048,0.93970799446106,0.498279094696045,0.433554172515869,0.00658770278096199,0.00789614673703909,0.738861203193665,0.558276414871216,0.925853252410889,0.498253256082535,0.571381509304047
40,0.00692198984324932,0.00725918915122747,0.675738215446472,0.556516587734222,0.939668238162994,0.498273640871048,0.433125436306,0.00645966874435544,0.00765035953372717,0.751909136772156,0.541850686073303,0.943039119243622,0.498266130685806,0.564994394779205
41,0.00692365504801273,0.00726442132145166,0.675913870334625,0.556162834167481,0.939023673534393,0.498272299766541,0.434362232685089,0.00642024911940098,0.00760134449228644,0.676668465137482,0.578049659729004,0.924231827259064,0.498192131519318,0.564889430999756
42,0.00690718134865165,0.00722839822992682,0.671726822853088,0.558825254440308,0.938697099685669,0.498263150453568,0.431547045707703,0.0063725751824677,0.00746548175811768,0.718556344509125,0.558821380138397,0.937546849250793,0.498280227184296,0.559591412544251
43,0.00690210377797484,0.00721764238551259,0.670798420906067,0.558901846408844,0.938859820365906,0.498262375593185,0.430856347084045,0.0064528570510447,0.00766807002946734,0.58790135383606,0.607069194316864,0.910048186779022,0.498309135437012,0.56509929895401
44,0.00687170075252652,0.00715862773358822,0.661741733551025,0.562169551849365,0.937774896621704,0.498250514268875,0.429864674806595,0.00636677909642458,0.00754168862476945,0.629043400287628,0.601378321647644,0.910398006439209,0.498140156269074,0.564355254173279
45,0.00685297045856714,0.00712243653833866,0.65879899263382,0.562218964099884,0.937879085540772,0.498244345188141,0.429528117179871,0.00633604358881712,0.00736985169351101,0.544263243675232,0.588564276695251,0.921817183494568,0.498384952545166,0.553436517715454
46,0.00684498436748982,0.00710543291643262,0.655156552791595,0.564896464347839,0.936886131763458,0.498240023851395,0.428892314434052,0.00636946316808462,0.00745364325121045,0.557313024997711,0.609922826290131,0.911808252334595,0.498377948999405,0.556966483592987
47,0.00682836445048451,0.00707409204915166,0.650721609592438,0.567420721054077,0.936453282833099,0.498228222131729,0.428851902484894,0.00634252279996872,0.00742497248575091,0.637355029582977,0.577945828437805,0.927994847297668,0.498244822025299,0.557942569255829
